Sp,Ss,Xv,X,Xs,OD
6.04428023605976,0.0,0.772651251013468,0.7728347528974372,0.00018350188396923747,0.007430668651182506
6.032903031084659,0.0,0.7769950750309066,0.7771872682338338,0.0001921932029272132,0.007427204436842961
6.021468779997257,0.0,0.7813605232981884,0.7815616948585453,0.00020117156035693443,0.0074237255158884395
6.0099773035976956,0.0,0.7857476592899645,0.7859581031088338,0.00021044381886931425,0.0074202318426581084
5.998428423982751,0.0,0.7901565458504514,0.7903765628552722,0.0002200170048208837,0.007416723371871668
5.986821964587892,0.0,0.7945872451736928,0.794817143486107,0.0002298983124141484,0.007413200058641065
5.975157750230069,0.0,0.7990398187834458,0.799279913891351,0.00024009510790518537,0.007409661858482397
5.963435607151217,0.0,0.803514327512684,0.8037649424466053,0.00025061493392133444,0.007406108727328018
5.951655363062514,0.0,0.8080108314827147,0.8082722969966066,0.00026146551389191416,0.007402540621538851
5.939816847189371,0.0,0.8125293900818985,0.8128020448384935,0.0002726547565949669,0.007398957497916901
5.927919890317182,0.0,0.8170700619439699,0.817354252704793,0.000284190760823115,0.007395359313717982
5.915964324837845,0.0,0.8216329049259486,0.8219289867461204,0.0002960818201716897,0.007391746026664649
5.903949984797049,0.0,0.8262179760856365,0.8265263125135889,0.0003083364279523745,0.007388117594959347
5.89187670594235,0.0,0.8308253316586932,0.831146294940929,0.00032096328223568747,0.007384473977297775
5.879744325772039,0.0,0.8354550270352831,0.8357889983263088,0.0003339712910257119,0.007380815132882467
5.867552683584816,0.0,0.8401071167362867,0.8404544863138572,0.00034736957757056965,0.007377141021436597
5.855301620530267,0.0,0.8447816543890699,0.8451428218748822,0.0003611674858122208,0.007373451603218002
5.842990979660175,0.0,0.8494786927028031,0.8498540672887823,0.0003753745859792624,0.007369746839033442
5.83062060598065,0.0,0.8541982834433232,0.8545882841236496,0.00039000068032648964,0.007366026690253071
5.81819034650511,0.0,0.8589404774075318,0.8593455332165568,0.0004050558090250794,0.00736229111882516
5.805700050308104,0.0,0.8637053243973206,0.864125874653528,0.0004205502562073473,0.007358540087291035
5.793149568579998,0.0,0.8684928731930183,0.8689293677491884,0.0004364945561701298,0.007354773558800264
5.780538754682527,0.0,0.8733031715263494,0.8737560710260903,0.00045289949974094073,0.007350991497126078
5.7678674642052306,0.0,0.8781362660528994,0.8786060421937105,0.00046977614081115216,0.007347193866681031
5.7551355550227665,0.0,0.8829922023240759,0.8834793381271165,0.0004871358030405532,0.007343380632532911
5.742342887353131,0.0,0.8878710247585605,0.8883760148452983,0.0005049900867377442,0.007339551760420888
5.729489323816777,0.0,0.8927727766132408,0.8932961274891618,0.0005233508759209312,0.007335707216771921
5.71657472949665,0.0,0.8976974999536169,0.8982397302991807,0.0005422303455637914,0.007331846968717407
5.703598971999151,0.0,0.902645235623672,0.9032068765927033,0.0005616409690311956,0.00732797098411009
5.690561921516025,0.0,0.9076160232152006,0.9081976187409103,0.0005815955257096778,0.0073240792315412235
5.6774634508872,0.0,0.9126099010365847,0.9132120081454224,0.0006021071088376642,0.0073201716803579925
5.66430343566457,0.0,0.9176269060810103,0.9182500952145508,0.0006231891335405831,0.007316248300681197
5.651081754176742,0.0,0.9226670739941155,0.9233119293391916,0.0006448553450760961,0.007312309063423197
5.637798287594749,0.0,0.9277304390410617,0.9283975588683565,0.0006671198272948115,0.007308353940306124
5.624452919998741,0.0,0.9328170340730181,0.9335070310843401,0.0006899970113219587,0.007304382903880364
5.6110455384456595,0.0,0.9379268904930536,0.9386403921775192,0.000713501684465625,0.007300395927543302
5.597576033037906,0.0,0.9430600382214233,0.9437976872207805,0.0007376489993572808,0.007296392985558351
5.584044296993015,0.0,0.9482165056602445,0.948978960143575,0.0007624544833304426,0.007292374053074242
5.570450226714331,0.0,0.9533963196575512,0.9541842537055947,0.0007879340480434495,0.007288339106144604
5.556793721862709,0.0,0.9585995054707176,0.95941360947007,0.0008141039993524573,0.007284288121747811
5.543074685429233,0.0,0.9638260867292436,0.9646670677766845,0.000840981047440881,0.007280221077807121
5.5292930238089735,0.0,0.9690760853968915,0.9699446677141031,0.0008685823172116493,0.007276137953211085
5.51544864687578,0.0,0.9743495217331651,0.9752464470921139,0.0008969253589487614,0.007272038727834253
5.501541468058122,0.0,0.9796464142541224,0.9805724424133772,0.0009260281592547701,0.007267923382558157
5.48757140441598,0.0,0.9849667796925119,0.9859226888447828,0.0009559091522709485,0.0072637918992925895
5.473538376718802,0.0,0.9903106329572243,0.9912972201884114,0.0009865872311870256,0.007259644260997167
5.459442309524522,0.0,0.9956779870920489,0.9966960688520964,0.0010180817600475164,0.007255480451703183
5.445283131259645,0.0,1.0010688532337264,1.002119265819588,0.0010504125858617967,0.007251300456535762
5.431060774300422,0.0,1.0064832405692883,1.0075668406203135,0.0010836000510252139,0.007247104261736301
5.416775175055093,0.0,1.0119211562926735,1.0130388212987322,0.0011176650060586537,0.0072428918546852085
5.402426274047234,0.0,1.0173826055606134,1.0185352343832876,0.0011526288226741167,0.007238663223924941
5.3880140160001755,0.0,1.0228675914477743,1.0240561048549484,0.0011885134071739907,0.00723441835918334
5.373538349922535,0.0,1.0283761149011492,1.029601456115341,0.0012253412141918368,0.007230157251397259
5.358999229194843,0.0,1.0339081746936907,1.0351713099544733,0.0012631352607826367,0.0072258798927365055
5.3443966116572685,0.0,1.0394637673771725,1.040765686518043,0.0013019191408705766,0.007221586276628069
5.329730459698456,0.0,1.0450428872342725,1.046384604274335,0.0013417170400625734,0.007217276397780659
5.3150007403454715,0.0,1.0506455262298686,1.0520280799807045,0.0013825537508358689,0.007212950252209544
5.300207425354856,0.0,1.0562716739615359,1.057696128649644,0.0014244546881081463,0.007208607837261692
5.285350491304792,0.0,1.0619213176092377,1.0633887635144363,0.001467445905198739,0.007204249151641211
5.270429919688385,0.0,1.0675944418842016,1.0691059959943912,0.0015115541101896185,0.007199874195435099
5.255445697008059,0.0,1.0732910289769704,1.0748478356596654,0.0015568066826949663,0.007195482970139289
5.240397814871062,0.0,1.0790110585046195,1.0806142901956677,0.001603231691048237,0.007191075478685002
5.225286270086087,0.0,1.0847545074571332,1.086405365367049,0.0016508579099157323,0.007186651725465403
5.210111064761005,0.0,1.090521350142929,1.0922210649812747,0.0016997148383457977,0.00718221171636255
5.194872206401703,0.0,1.096311558133523,1.0980613908517858,0.0017498327182628557,0.007177755458774657
5.1795697080120355,0.0,1.1021251002073293,1.1039263427607449,0.0018012425534155725,0.007173282961643645
5.164203588194871,0.0,1.1079619422925822,1.1098159184213707,0.0018539761287885397,0.007168794235482999
5.148773871254244,0.0,1.1138220474093747,1.1157301134398616,0.0019080660304869267,0.007164289292405916
5.133280587298596,0.0,1.1197053756108084,1.121668921276912,0.001963545666103624,0.007159768146153761
5.117723772345106,0.0,1.1256118839232423,1.1276323332088207,0.0020204492855784633,0.007155230812124802
5.102103468425106,0.0,1.1315415262856372,1.1336203382881964,0.002078812002559135,0.007150677307403242
5.086419723690564,0.0,1.137494253487988,1.1396329233042615,0.0021386698162734813,0.00714610765078855
5.070672592521633,0.0,1.1434700131088351,1.145670072742758,0.0022000596339228555,0.007141521862825066
5.054862135635264,0.0,1.1494687494518532,1.1517317687454594,0.0022630192936062606,0.0071369199658318965
5.038988420194854,0.0,1.1554904034815066,1.1578179910692916,0.002327587587784985,0.007132301983933089
5.023051519920935,0.0,1.1615349127577692,1.1639287170450667,0.0023938042872974417,0.00712766794308809
5.007051515202882,0.0,1.167602211369903,1.1700639215358368,0.0024617101659338936,0.007123017871122467
4.990988493211629,0.0,1.1736922298692891,1.17622357689487,0.002531347025580705,0.00711835179775891
4.974862548013379,0.0,1.17980489520131,1.1824076529232537,0.0026027577219437095,0.007113669754648492
4.958673780684292,0.0,1.185940130636277,1.1886161168271372,0.0026759861908602026,0.007108971775402194
4.942422299426137,0.0,1.1920978556994002,1.1948489331746093,0.002751077475208979,0.007104257895622689
4.926108219682874,0.0,1.1982779860998003,1.201106063852228,0.0028280777524277195,0.007099528152936366
4.909731664258175,0.0,1.2044804336585582,1.2073874680212051,0.0029070343626468992,0.007094782587025611
4.893292763433836,0.0,1.210705106235802,1.2136931020732513,0.002987995837449231,0.007090021239661322
4.876791655089067,0.0,1.2169519076568316,1.220022919586095,0.0030710119292634737,0.007085244154735654
4.860228484820648,0.0,1.22322073763728,1.2263768712786811,0.0031561336414012344,0.007080451378294993
4.843603406063901,0.0,1.2295114917073129,1.232754904966058,0.0032434132587451504,0.007075642958573147
4.826916580214476,0.0,1.2358240611348692,1.2391569655139658,0.0033329043790965842,0.007070818946024746
4.81016817675091,0.0,1.2421583328479433,1.245582994793134,0.003424661945190664,0.007065979393358846
4.793358373357922,0.0,1.2485141893559146,1.2520329316333008,0.0035187422773861805,0.007061124355572729
4.776487356050433,0.0,1.2548915086699286,1.2585067117769662,0.003615203107037494,0.007056253889985879
4.759555319298258,0.0,1.2612901642223338,1.265004267832889,0.0037141036105552082,0.007051368056274142
4.742562466151445,0.0,1.2677100247851836,1.2715255292293455,0.003815504444161939,0.007046466916504048
4.7255090083662195,0.0,1.2741509543878098,1.2780704221671588,0.003919467779349034,0.0070415505351672835
4.708395166531498,0.0,1.2806128122334761,1.2846388695725157,0.004026057339039593,0.007036618979215309
4.69122117019593,0.0,1.287095452615124,1.2912307910495866,0.0041353384344625715,0.007031672318094111
4.673987257995419,0.0,1.2935987248302208,1.2978461028329629,0.004247378002742172,0.007026710623779068
4.656693677781092,0.0,1.3001224730947258,1.304484717739932,0.004362244645206056,0.007021733970809924
4.639340686747651,0.0,1.3066665364561851,1.3111465451226003,0.004480008666415226,0.007016742436325859
4.621928551562075,0.0,1.3132307487059758,1.3178314908198934,0.004600742113917689,0.00701173610010063
4.604457548492608,0.0,1.3198149382907138,1.324539457109441,0.0047245188187271855,0.0070067150445777835
4.58692796353799,0.0,1.326418928222848,1.3312703426593755,0.004851414436527425,0.0070016793549059105
4.5693400925568675,0.0,1.333042535990459,1.3380240424800602,0.004981506489601362,0.006996629118973942
4.551694241397323,0.0,1.3396855734662874,1.3448004478757714,0.005114874409484037,0.006991564427446449
4.533990726026472,0.0,1.3463478468160182,1.3515994463963548,0.0052515995803365,0.006986485373798957
4.51622987266006,0.0,1.3530291564058443,1.3584209217888814,0.005391765383037204,0.006981392054353222
4.498412017891986,0.0,1.3597292967093433,1.3652647539493294,0.005535457239986085,0.006976284568312487
4.480537508823695,0.0,1.3664480562136954,1.3721308188743107,0.005682762660615301,0.006971163017796669
4.462606703193364,0.0,1.3731852173252788,1.379018988612878,0.005833771287599283,0.006966027507877475
4.444619969504803,0.0,1.3799405562746765,1.3859291312184319,0.005988574943755344,0.0069608781466134135
4.426577687156003,0.0,1.3867138430211363,1.392861110700761,0.006147267679624638,0.006955715045084692
4.408480246567246,0.0,1.3935048411565223,1.399814786978244,0.006309945821721684,0.0069505383174279685
4.39032804930869,0.0,1.4003133078088041,1.406790015830243,0.006476708021439032,0.006945348080870934
4.372121508227356,0.0,1.4071389935451295,1.4137866488497215,0.006647655304591965,0.006940144455766711
4.353861047573418,0.0,1.413981642274531,1.4208045333961172,0.0068228911215862395,0.006934927565628036
4.335547103125709,0.0,1.4208409911503195,1.4278435125485096,0.007002521398190056,0.0069296975371611925
4.317180122316345,0.0,1.4277167704722196,1.4349034250591088,0.007186654586889381,0.006924454500299687
4.298760564354378,0.0,1.4346087035883068,1.4419841053071105,0.007375401718803699,0.006919198588237624
4.2802889003483635,0.0,1.441516506796811,1.449085383252948,0.00756887645613707,0.0069139299374627585
4.261765613427753,0.0,1.4484398892478472,1.4562070843929842,0.007767195145137084,0.006908648687789194
4.2431911988629905,0.0,1.4553785528451495,1.4633490297146814,0.007970476869531925,0.006903354982389703
4.224566164184218,0.0,1.4623321921478771,1.4705110356522904,0.00817884350441327,0.006898048967827623
4.205891029298458,0.0,1.4693004942725718,1.4776929140431019,0.008392419770530169,0.006892730794088317
4.1871663266051735,0.0,1.4762831387953466,1.484894472084303,0.00861133328895634,0.006887400614610148
4.168392601110068,0.0,1.483279797654392,1.4921155122904826,0.008835714636090532,0.006882058586314937
4.1495704105370175,0.0,1.4902901350528894,1.4993558324518361,0.009065697398946719,0.006876704869637885
4.130700325437996,0.0,1.4973138073624226,1.5066152255931105,0.009301418230687848,0.006871339628556899
4.111782929300865,0.0,1.5043504630269902,1.5138934799333439,0.009543016906353789,0.006865963030621302
4.092818818654902,0.0,1.511399742467716,1.5211903788464467,0.009790636378730873,0.0068605752469798826
4.073808603173912,0.0,1.5184612779883688,1.528505700822676,0.01004442283430714,0.006855176452408252
4.054752905776799,0.0,1.5255346936818017,1.5358392194310557,0.010304525749253921,0.0068497668253354555
4.035652362725445,0.0,1.5326196053374266,1.5431907032827974,0.010571097945370918,0.006844346547869818
4.016507623719744,0.0,1.539715620349847,1.5505599159957753,0.010844295645928275,0.00683891580582396
3.9973193519896495,0.0,1.5468223376287757,1.5579466161601112,0.011124278531335411,0.006833474788738954
3.9780882243840687,0.0,1.5539393475103676,1.5653505573049302,0.011411209794562593,0.006828023689907586
3.958814931456456,0.0,1.5610662316701045,1.5727714878663417,0.01170525619623728,0.006822562706396651
3.939500177546935,0.0,1.5682025630373768,1.58020915115671,0.0120065881193333,0.006817092039068269
3.9201446808607927,0.0,1.5753479057119049,1.5876632853352717,0.012315379623366816,0.0068116118926001504
3.9007491735431654,0.0,1.5825018148821564,1.5951336233801652,0.012631808498008911,0.00680612247550478
3.881314401749759,0.0,1.589663836745915,1.6026198930619355,0.012956056316020375,0.006800624000147459
3.861841125713417,0.0,1.5968335084331673,1.6101218169185774,0.013288308485409987,0.00679511668276317
3.8423301198063684,0.0,1.6040103579314724,1.6176391122321856,0.01362875430071325,0.0067896007434722
3.822782172597963,0.0,1.6111939040139929,1.625171491007277,0.013977586993284143,0.006784076406294485
3.803198086907724,0.0,1.6183836561703644,1.6327186599508525,0.014335003780488026,0.006778543899162616
3.7835786798535214,0.0,1.6255791145405905,1.6402803204542697,0.014701205913679362,0.0067730034539334565
3.76392478289468,0.0,1.632779769852152,1.6478561685769955,0.01507639872484347,0.0067674553063983255
3.7442372418698358,0.0,1.63998510336053,1.655445895032307,0.015460791671777042,0.006761899696291676
3.724516917029337,0.0,1.6471945867933406,1.6630491851750182,0.01585459838167766,0.00675633686729824
3.7047646830620033,0.0,1.6544076822982907,1.6706657189912988,0.01625803669300815,0.006750767067058558
3.68498142911604,0.0,1.6616238423951655,1.6782951710906626,0.016671328695497176,0.006745190547172861
3.665168058813908,0.0,1.6688425099320643,1.6859372107001973,0.017094700768133117,0.0067396075632032365
3.6453254902609475,0.0,1.676063118046109,1.693591501661113,0.017528383615004008,0.006734018374674028
3.6254546560475567,0.0,1.6832850901288476,1.7012577024276798,0.017972612298832128,0.0067284232450704065
3.605556503244714,0.0,1.6905078397965876,1.7089354660686353,0.018427626272047727,0.0067228224418350606
3.5856319933926453,0.0,1.6977307708658929,1.7166244402711353,0.018893669405242425,0.006717216236362955
3.5656821024824263,0.0,1.7049532773344829,1.7243242673473218,0.019370990012839037,0.006711604903994087
3.545707820930315,0.0,1.7121747433677796,1.7320345842435905,0.019859840875810896,0.006705988724004194
3.5257101535446056,0.0,1.7193945432913467,1.739755022552627,0.020360479261280356,0.006700367979593348
3.5056901194848016,0.0,1.7266120415894706,1.7474852085282935,0.020873166938822893,0.006694742957872391
3.485648752212897,0.0,1.7338265929101397,1.75522476310344,0.021398170193300294,0.006689113949847142
3.4655870994365645,0.0,1.7410375420766726,1.7629733019107163,0.021935759834043646,0.006683481250400324
3.44550622304404,0.0,1.7482442241062532,1.7707304353064577,0.02248621120020451,0.006677845158271158
3.425407199030511,0.0,1.7554459642356346,1.7784957683977252,0.02304980416209051,0.006672205976032562
3.4052911174157967,0.0,1.7626420779542666,1.7862689010725665,0.023626823118299844,0.006666564010065905
3.3851590821531263,0.0,1.769831871045111,1.794049428033579,0.024217556988467913,0.006660919570533264
3.3650122110288203,0.0,1.7770146396334017,1.8018369388348399,0.024822299201438275,0.006655272971347115
3.3448516355526796,0.0,1.784189670243611,1.8096310179222808,0.02544134767866959,0.006649624530137427
3.324678500838891,0.0,1.7913562398648812,1.8174312446775716,0.026075004812690275,0.0066439745682160874
3.304493965477266,0.0,1.798513616025173,1.8252371934655858,0.026723577440412972,0.006638323410538627
3.2842992013946333,0.0,1.8056610568743903,1.8330484336855122,0.027387376811121914,0.006632671385663174
3.2640953937062003,0.0,1.812797811276728,1.8408645298256758,0.02806671854894785,0.006627018825706607
3.243883740556723,0.0,1.8199231189124894,1.8486850415221368,0.028761922609647314,0.006621366066297856
3.2236654529513102,0.0,1.8270362103896147,1.8565095236211204,0.0294733132315057,0.0066157134465282975
3.2034417545757097,0.0,1.834136307365156,1.864337526245343,0.030201218880187085,0.006610061308899216
3.1832138816059175,0.0,1.8412226226769273,1.872168594864285,0.030945972187357666,0.006604409999266275
3.1629830825069747,0.0,1.8482943604855508,1.8800022703684653,0.03170790988291453,0.006598759866780977
3.142750617820807,0.0,1.855350716427112,1.8878380891477688,0.032487372720656875,0.006593111263829059
3.122517759942982,0.0,1.8623908777766256,1.8956755831738685,0.03328470539724295,0.0065874645459658
3.102285792888271,0.0,1.8694140236225092,1.9035142800867924,0.03410025646428307,0.006581820071848207
3.0820560120448968,0.0,1.8764193250522407,1.9113537032856673,0.03493437823342663,0.006576178203164048
3.061829723917376,0.0,1.8834059453493723,1.919193372023682,0.03578742667430965,0.006570539304557715
3.0416082458578684,0.0,1.890373040202056,1.9270328015072948,0.036659761305238805,0.006564903743552883
3.021392905785951,0.0,1.897319757923221,1.9348715029997188,0.037551745076497806,0.006559271890471955
3.0011850418967625,0.0,1.90424523968253,1.942708983928703,0.03846374424617316,0.006553644118352274
2.9809860023574566,0.0,1.9111486197502219,1.95054474799863,0.039396128248408144,0.006548020802859093
2.9607971449919366,0.0,1.9180290257529349,1.958378295306941,0.0403492695540063,0.006542402322195289
2.9406198369538386,0.0,1.924885578941581,1.9662091224649005,0.041323543523319364,0.00653678905700782
2.9204554543877594,0.0,1.9317173944713257,1.9740367227226945,0.04231932825136876,0.006531181390290932
2.9003053820787335,0.0,1.9385235816937063,1.9818605860988712,0.0433370044051648,0.006525579707286106
2.8801710130899774,0.0,1.9453032444609,1.9896801995141038,0.04437695505320372,0.006519984395378764
2.8600537483889434,0.0,1.952055481442129,1.997495046929268,0.045439565487139205,0.006514395843991746
2.839954996461733,0.0,1.9587793864521679,2.00530460948781,0.0465252230356425,0.0065088144444755735
2.8198761729159436,0.0,1.965474048791896,2.0131083656623794,0.047634316870483216,0.00650324058999552
2.799818700072032,0.0,1.9721385536008056,2.020905791405687,0.048767237804881784,0.006497674675415522
2.7797840065433124,0.0,1.978771982221359,2.0286963603055628,0.04992437808420383,0.006492117097178963
2.7597735268047003,0.0,1.9853734125750548,2.0364795437441416,0.05110613116908675,0.006486568253186358
2.73978870075036,0.0,1.9919419195500387,2.044254811061148,0.05231289151110932,0.006481028542669999
2.719830973240407,0.0,1.9984765754000637,2.0520216297212,0.053545054321136085,0.006475498366065596
2.6999017936368603,0.0,2.0049764501545804,2.0597794654850703,0.05480301533048973,0.006469978124880972
2.6800026153290393,0.0,2.0114406120397046,2.0675277825848313,0.0560871705451265,0.006464468221561878
2.6601348952486323,0.0,2.01786812790978,2.0752660439027917,0.05739791599301154,0.006458969059354983
2.6403000933746807,0.0,2.0242580636892282,2.082993711154142,0.05873564746491354,0.006453481042168116
2.620499672228742,0.0,2.0306094848243434,2.0907102450732036,0.06010076024886027,0.006448004574427843
2.600735096360518,0.0,2.036921456744661,2.09841510560318,0.06149364885851907,0.00644254006093445
2.5810078318242553,0.0,2.0431930453335014,2.10610775208929,0.06291470675578872,0.006437087906714425
2.5613193456462415,0.0,2.0494233174072565,2.1137876434751677,0.06436432606791129,0.0064316485168705384
2.5416711052837497,0.0,2.055611341202958,2.121454238502393,0.06584289729943457,0.006426222296429618
2.5220645780757964,0.0,2.0617561868736423,2.1291069959130198,0.0673508090393775,0.006420809650188126
2.502501230686102,0.0,2.0678569269909843,2.1367453746549563,0.0688884476639718,0.0064154109825556435
2.4829825285386664,0.0,2.0739126370546668,2.144368834090041,0.07045619703537422,0.006410026697396393
2.4635099352463867,0.0,2.079922396007898,2.1519768342046612,0.07205443819676347,0.006404657197868911
2.4440849120331656,0.0,2.085885286758487,2.1595688358227423,0.07368354906425534,0.006399302886263998
2.4247089171499843,0.0,2.091800396704844,2.167144300820932,0.07534390411608806,0.006393964163841095
2.4053834052854226,0.0,2.097666818266258,2.1747026923458055,0.07703587407954728,0.006388641430663205
2.386109826971134,0.0,2.103483649416776,2.1822434750328927,0.07875982561611661,0.0063833350854305216
2.3668896279828036,0.0,2.109249994221991,2.1897661152273464,0.08051612100535514,0.006378045525312899
2.347724248737124,0.0,2.114964963378019,2.1972700812060366,0.08230511782801721,0.006372773145781333
2.328615123685354,0.0,2.12062767475193,2.2047548434008726,0.08412716864894249,0.0063675183404385965
2.3095636807040276,0.0,2.1262372539228838,2.21221987462314,0.08598262070025614,0.006362281500849202
2.2905713404834085,0.0,2.131792834723199,2.2196646502886273,0.08787181556542814,0.006357063016368856
2.2716395159142864,0.0,2.137293559778578,2.2270886486433272,0.08979508886474959,0.006351863273973571
2.2527696114737363,0.0,2.1427385810466903,2.234491350989481,0.09175276994279026,0.006346682658088619
2.2339630226104648,0.0,2.14812706035332,2.2418722419117265,0.09374518155840665,0.006341521550417494
2.215221135130386,0.0,2.153458169925258,2.249230809503131,0.09577263957787292,0.006336380329771071
2.196545324583072,0.0,2.1587310929191363,2.256566545590845,0.09783545267170865,0.006331259371897142
2.177936955649737,0.0,2.1639450239453777,2.2638789459611544,0.09993392201577662,0.006326159049310515
2.1593973815334233,0.0,2.1690991695864503,2.271167510583672,0.10206834099722181,0.006321079731123862
2.140927943352052,0.0,2.1741927489086073,2.2784317438344255,0.10423899492581824,0.006316021782879507
2.1225299695350244,0.0,2.179224993966305,2.285671154717589,0.1064461607512845,0.006310985566382341
2.1042047752240434,0.0,2.1841951502984926,2.292885257085613,0.10869010678712038,0.006305971439534066
2.085953661678847,0.0,2.1891024774159797,2.3000735698574872,0.11097109244150744,0.00630097975616894
