X,OD,S
0.6986379030211719,0.007179808204519643,33.934038759856406
0.703178993836512,0.007176406036504496,33.92211486038599
0.7077496011583218,0.007172983282312172,33.910113457119046
0.7123499168362901,0.007169539806954278,33.89803404630115
0.7169801339670081,0.007166075474566003,33.88587612090379
0.721640446902072,0.007162590148400423,33.873639170603106
0.726331051256238,0.007159083690822768,33.86132268175846
0.731052143915631,0.00715555596330465,33.84892613739089
0.735803923046006,0.007152006826418256,33.83644901716142
0.7405865881010623,0.007148436139830505,33.823890797349215
0.7454003398308141,0.007144843762297165,33.81125095082963
0.7502453802900132,0.007141229551656927,33.79852894705206
0.755121912846627,0.007137593364825452,33.785724252017715
0.7600301421903722,0.007133935057789366,33.77283632825716
0.7649702743413032,0.0071302544856002275,33.75986463480783
0.7699425166584565,0.007126551502368449,33.74680862719129
0.7749470778485512,0.00712282596125718,33.733667757390386
0.7799841679747465,0.007119077714476153,33.72044147382628
0.7850539984654548,0.007115306613275489,33.707129221335265
0.790156782123213,0.007111512507939455,33.693730441145526
0.795292733133612,0.007107695247780196,33.68024457085366
0.8004620670742824,0.007103854681131415,33.666671044401056
0.8056650009239398,0.00709999065534201,33.65300929205023
0.8109017530714888,0.007096103016769682,33.6392587403608
0.8161725433251855,0.0070921916107744894,33.625418812165535
0.82147759292186,0.007088256281712365,33.61148892654609
0.8268171245361984,0.0070842968729285935,33.59746849880863
0.8321913622900854,0.007080313226751244,33.5833569404593
0.8376005317620073,0.0070763051844845585,33.569153659179584
0.8430448599965162,0.007072272586402299,33.554858058801365
0.8485245755137554,0.007068215271741055,33.540469539281986
0.8540399083190467,0.007064133078693501,33.52598749667905
0.8595910899125404,0.007060025844401611,33.511411323125074
0.865178353298927,0.00705589340494984,33.49674040680202
0.8708019329972126,0.007051735595358243,33.481974131915585
0.8764620650505579,0.007047552249575563,33.46711187866939
0.8821589870361803,0.007043343200472272,33.452153023238985
0.8878929380753212,0.007039108279833563,33.43709693774565
0.8936641588432771,0.007034847318352296,33.4219429902301
0.8994728915794958,0.007030560145621907,33.406690544625924
0.9053193800977397,0.007026246590129256,33.39133896073294
0.9112038697963126,0.007021906479247447,33.37588759419032
0.9171266076683547,0.007017539639228584,33.360335796449554
0.9230878423122039,0.007013145895196491,33.34468291474727
0.9290878239418233,0.007008725071139381,33.328928292077805
0.9351268043972987,0.00700427698990248,33.313071267165725
0.9412050371554014,0.006999801473180595,33.29711117443799
0.9473227773402219,0.006995298341510649,33.28104734399609
0.9534802817338706,0.006990767414264149,33.264879101587965
0.9596778087872497,0.006986208509639622,33.24860576857965
0.9659156186308939,0.006981621444654989,33.23222666192689
0.9721939730858814,0.006977006035139901,33.215741094146416
0.9785131356748158,0.006972362095728013,33.19914837328719
0.9848733716328799,0.0069676894398492195,33.182447802901294
0.9912749479189604,0.0069629878797218304,33.165638682014794
0.9977181332268446,0.006958257226344705,33.14872030509829
1.0042031979964905,0.006953497289489324,33.13169196203732
1.0107304144253693,0.006948707877691824,33.11455293810266
1.0173000564798818,0.0069438887982449645,33.097302513920226
1.0239123999068485,0.006939039857190057,33.07993996544099
1.0305677222450746,0.006934160859308834,33.06246456391059
1.0372663028369904,0.0069292516081152665,33.044875575838724
1.044008422840364,0.006924311905847329,33.02717226296847
1.0507943652400962,0.006919341553458713,33.00935388224528
1.0576244148600846,0.006914340350610482,32.991419685785786
1.0644988583751707,0.00690930809566268,32.97336892084651
1.07141798432316,0.0069042445856658755,32.955200829792226
1.078382083116922,0.006899149616352661,32.93691465006425
1.0853914470565695,0.0068940229821290895,32.91850961414841
1.0924463703417149,0.006888864476066061,32.89998494954289
1.0995471490838065,0.00688367388989065,32.881339878725846
1.1066940813185455,0.006878451013977376,32.86257361912276
1.1138874670183823,0.0068731956373394255,32.84368538307369
1.1211276081050943,0.006867907547619802,32.824674377800186
1.1284148084624457,0.0068625865310824345,32.80553980537207
1.135749373948928,0.006857232372603219,32.78628086267399
1.1431316124105841,0.006851844855661003,32.76689674137174
1.1505618336939154,0.006846423762328518,32.74738662787835
1.1580403496588716,0.006840968873263243,32.727749703320015
1.1655674741919244,0.006835479967698219,32.70798514350173
1.1731435232192282,0.006829956823432795,32.68809211887276
1.1807688147198634,0.006824399216823322,32.668069794491835
1.1884436687391655,0.006818806922773784,32.64791732999218
1.1961684074021428,0.006813179714726362,32.62763387954627
1.2039433549269785,0.006807517364651951,32.607218591830375
1.2117688376386202,0.0068018196430406005,32.58667060998885
1.2196451839824602,0.006796086318891904,32.56598907159828
1.2275727245381005,0.006790317159705321,32.54517310863126
1.2355517920332082,0.006784511931470438,32.524221847420066
1.2435827213574624,0.006778670398657167,32.50313440862
1.251665849576588,0.00677279232420588,32.48190990717255
1.2598015159464833,0.006766877469517478,32.4605474522683
1.2679900619274356,0.006760925594443402,32.4390461473096
1.2762318311984326,0.006754936457275569,32.41740508987294
1.284527169671562,0.006748909814736257,32.39562337167124
1.2928764255065088,0.0067428454219679084,32.37370007851567
1.3012799491251408,0.006736743032522884,32.3516342902774
1.3097380932261937,0.006730602398353136,32.32942508084906
1.3182512128000468,0.006724423269799827,32.30707151810589
1.3268196651435968,0.0067182053955828725,32.28457266386671
1.335443809875226,0.006711948522790422,32.26192757385462
1.3441240089498678,0.006705652396868268,32.23913529765741
1.3528606266741694,0.00669931676160919,32.21619487868778
1.3616540297217514,0.00669294135914223,32.19310535414322
1.370504587148568,0.006686525929921893,32.16986575496572
1.3794126704083627,0.006680070212717288,32.14647510580115
1.3883786533682272,0.006673573944601188,32.122932424958414
1.3974029123242586,0.0066670368609390305,32.09923672436833
1.4064858260173176,0.006660458695377835,32.075387009542254
1.4156277756488884,0.006653839179835063,32.05138227953041
1.4248291448970405,0.006647178044487392,32.027221526879984
1.4340903199324948,0.006640475017759433,32.00290373759294
1.44341168943479,0.006633729826312357,31.978427891083548
1.4527936446085554,0.006626942195032466,31.953792960135647
1.462236579199888,0.006620111847019681,31.92899791085964
1.4717408895128339,0.006613238503575953,31.904041702649213
1.4813069744259766,0.006606321884193613,31.878923288137752
1.4909352354091314,0.006599361706543634,31.853641613154515
1.5006260765401467,0.00659235768646382,31.8281956166805
1.510379904521814,0.006585309537946927,31.80258423080401
1.5201971286988856,0.006578216973128698,31.776806380675986
1.5300781610752017,0.006571079702275831,31.750860984465007
1.5400234163309268,0.006563897433773859,31.724746953312014
1.5500333118398981,0.006556669874114963,31.698463191284745
1.560108267687083,0.0065493967278857,31.67200859533189
1.5702487066861497,0.006542077697754657,31.645382055236908
1.5804550543971487,0.00653471248446002,31.618582453571626
1.5907277391443102,0.00652730078679707,31.591608665649435
1.6010671920339523,0.006519842301605599,31.56445955947829
1.6114738469725043,0.0065123367237572395,31.53713399571334
1.621948140684646,0.00650478374614272,31.50963082760928
1.632490512731563,0.006497183059659034,31.48194890097239
1.6431014055293152,0.006489534353196534,31.454087054112282
1.6537812643673266,0.006481837313625934,31.426044117793317
1.6645305374269908,0.00647409162578524,31.397818915185727
1.675349675800393,0.006466296972466587,31.369410261816405
1.6862391335091547,0.006458453034403003,31.340816965519426
1.697199367523395,0.0064505594902550785,31.31203782638618
1.7082308377808144,0.006442616016597561,31.283071636715253
1.719334007205898,0.006434622287905857,31.253917180961956
1.7305093417292403,0.0064265779765424556,31.224573235687537
1.741757310306994,0.00641848275274326,31.195038569508068
1.7530783849404408,0.006410336284603836,31.165311943043005
1.7644730406956837,0.006402138238065577,31.13539210886344
1.7759417557234678,0.006393888276901773,31.10527781143999
1.7874850112791218,0.0063855860627036005,31.074967787090387
1.7991032917426282,0.006377231254866022,31.044460763926704
1.8107970846388168,0.006368823510573595,31.013755461802283
1.822566880657688,0.006360362484786193,30.98285059225829
1.8344131736748603,0.006351847830224639,30.951744858469954
1.8463364607721486,0.00634327919735625,30.920436955192454
1.8583372422582696,0.006334656234380284,30.88892556870648
1.870416021689676,0.006325978587213309,30.85720937676342
1.8825733058915228,0.006317245899474467,30.825287048530235
1.894809604978761,0.006308457812470661,30.793157244533962
1.9071254323773643,0.006299613965181637,30.76081861660587
1.9195213048456872,0.006290713994244981,30.72826980782529
1.9319977424959542,0.0062817575339410275,30.695509452463043
1.9445552688158825,0.006272744216177663,30.662536175924565
1.9571944106904378,0.006263673670475048,30.62934859469264
1.9699156984237236,0.0062545455239502385,30.595945316269777
1.9827196657610051,0.006245359401301719,30.56232493912025
1.9956068499108672,0.0062361149247938345,30.528486052611736
2.008577791567508,0.006226811714241135,30.49442723695665
2.021633034933168,0.006217449386992618,30.46014706315303
2.034773127740696,0.006208027557915886,30.42564409292514
2.047998621276251,0.006198545839381195,30.390916878663628
2.0613100704021403,0.006189003841245422,30.35596396336538
2.0747080335797956,0.006179401170835923,30.320783880572947
2.088193072892887,0.006169737432934305,30.285375154313634
2.101765754070575,0.0061600122297601,30.249736299038187
2.115426646510901,0.0061502251609543345,30.21386581955912
2.129176323304314,0.006140375823563014,30.177762210988657
2.1430153612573406,0.006130463812020502,30.141423958676285
2.15694434091639,0.006120488718132809,30.10484953814594
2.170963846591699,0.006110450131060776,30.068037415032794
2.1850744663814194,0.006100347637303169,30.030986045019674
2.1992767921958403,0.006090180820679675,29.993693873773065
2.213571419781753,0.006079949262313795,29.956159336878756
2.2279589487469535,0.006069652540615648,29.918380859777084
2.2424399825848886,0.0060592902312646725,29.88035685769778
2.2570151286994338,0.006048861907192236,29.84208573559444
2.271684998429818,0.006038367138564142,29.803565888078577
2.2864502070756836,0.0060278054927630454,29.764795699353307
2.3013113739222852,0.006017176534370771,29.725773543146623
2.316269122265829,0.006006479825150532,29.68649778264427
2.3313240794389487,0.005995714924029059,29.646966770422246
2.346476876836318,0.005984881387078633,29.607178848378865
2.3617281499404026,0.005973978767499017,29.567132347666462
2.3770785383473494,0.0059630066155993006,29.52682558862267
2.3925286857930064,0.005951964478779648,29.486256880701326
2.4080792401790845,0.005940851901512956,29.445424522402924
2.423730853599448,0.005929668425326413,29.404326801204736
2.4394841823665416,0.005918413588782976,29.362961993490465
2.4553398870379484,0.00590708692746275,29.32132836447957
2.4712986324430783,0.005895687973944277,29.279424168156094
2.4873610877099877,0.005884216257785745,29.237247647197194
2.5035279262923256,0.0058726713055061,29.19479703290118
2.5197998259964063,0.005861052640566076,29.152070545115237
2.5361774690084102,0.005849359783349142,29.109066392162646
2.552661541921703,0.005837592251142361,29.06578277076972
2.56925273576428,0.005825749558117174,29.02221786599224
2.5859517460263244,0.005813831215310095,28.97836985114156
2.602759272687889,0.005801836730603335,28.934236887710288
2.619676020246686,0.005789765608705349,28.889817125297572
2.6367026977459904,0.005777617351131305,28.845108701533984
2.653840018802651,0.005765391456183484,28.800109742006054
2.6710887016352065,0.005753087418931612,28.754818360180348
2.6884494690921046,0.005740704731193122,28.70923265732723
2.705923048680017,0.005728242881513354,28.663350722444182
2.723510172592251,0.005715701355145695,28.617170632178755
2.741211577737246,0.005703079634031658,28.570690450751183
2.759028005767164,0.005690377196780912,28.523908229876557
2.776960203106551,0.005677593518651257,28.47682200868668
2.7950089209810822,0.0056647280715285565,28.429429813651506
2.8131749154463708,0.005651780323906621,28.381729658500287
2.8314589474168463,0.0056387497408670615,28.33371954414227
2.8498617826946853,0.005625635784059107,28.285397458587116
2.8683841919987993,0.0056124379116793905,28.236761376864948
2.8870269509938637,0.005599155578451718,28.187809260946043
2.905790840319382,0.005585788235606814,28.1385390596602
2.9246766456187836,0.005572335330862066,28.08894870861579
2.9436851575685377,0.005558796308401255,28.03903613011848
2.9628171719072793,0.005545170608854289,27.98879923308964
2.9820734894649394,0.005531457669276961,27.93823591298445
3.001454916191862,0.0055176569231307005,27.88734405170973
3.020962263187906,0.0055037678002623725,27.836121517541446
3.0405963467315136,0.005489789726884102,27.78456616504201
3.0603579883087373,0.005475722125553139,27.732675834977243
3.080248014642207,0.005461564415151788,27.68044835423316
3.1002672577200334,0.005447316010867394,27.627881535732474
3.1204165548246197,0.005432976324172401,27.574973178350895
3.140696748561378,0.005418544762804512,27.521721066833223
3.1611086868873284,0.005404020730746934,27.468122971709263
3.181653223139561,0.005389403628208742,27.41417664920954
3.2023312160635493,0.005374692851605373,27.359879841180888
3.22314352984129,0.005359887793539258,27.30523027500189
3.2440910341192466,0.005344987842780614,27.250225663498203
3.2651746040360843,0.005329992384248409,27.1948637048578
3.286395120250162,0.005314900798991518,27.139142082546122
3.3077534689667614,0.005299712464170098,27.083058465221214
3.329250541965029,0.005284426753037182,27.026610506648822
3.3508872366246,0.005269043034920535,26.9697958456175
3.3726644559518753,0.005253560675204778,26.912612105853768
3.394583108605922,0.005237979035313812,26.85505689593732
3.4166441089239634,0.005222297472693564,26.79712780921635
3.4388483769464244,0.005206515340795084,26.738822423723022
3.4611968384414933,0.005190631989058016,26.680138302089087
3.483690424929164,0.005174646762894479,26.62107299146174
3.5063300737047145,0.00515855900367338,26.561624023419732
3.5291167278615805,0.005142368048705206,26.501788913889747
3.5520513363135775,0.005126073231227315,26.441565163063192
3.5751348538164183,0.005109673880389774,26.380950255313316
3.5983682409884805,0.005093169321241775,26.319941659112818
3.6217524643307657,0.005076558874718684,26.258536826951953
3.64528849624599,0.005059841857629742,26.19673319525719
3.6689773150567535,0.005043017582646497,26.13452818431051
3.692819905022711,0.005026085358291986,26.071919198169397
3.7168172563566877,0.005009044488930736,26.00890362458756
3.740970365239659,0.004991894274759638,25.945478834936548
3.7652802338345213,0.004974634011799743,25.881642184128225
3.7897478702985747,0.0049572629918890505,25.817391010538266
3.814374288794626,0.004939780502676348,25.75272263593074
3.8391605095006254,0.004922185827616174,25.68763436538387
3.8641075586177456,0.004904478245964977,25.622123487217046
3.8892164683767896,0.004886657032778541,25.556187272919242
3.914488277042835,0.004868721458910769,25.489822977078926
3.939924028917989,0.004850670791013897,25.423027837315534
3.965524774342145,0.004832504291540241,25.355799074212715
3.9912915696916054,0.0048142212187455655,25.288133891253423
4.0172254773754466,0.0047958208266941724,25.22002947475696
4.043327565829477,0.004777302365265826,25.151482993818227
4.069598909507643,0.004758665080164618,25.08249160024921
4.096040588870726,0.004739908212929892,25.01305242852294
4.122653690372167,0.004721031000949361,24.943162595720082
4.149439306440833,0.0047020326774745375,24.872819201478325
4.176398535460551,0.004682912471638628,24.802019327944755
4.203532481746215,0.004663669608477036,24.73076003973146
4.2308422555162455,0.004644303308950623,24.659038383874496
4.2583289728611975,0.004624812789971905,24.586851389796546
4.285993755708286,0.004605197264434344,24.514196069273424
4.313837731781573,0.004585455941244933,24.44106941640472
4.341862034557577,0.004565588025360252,24.36746840758881
4.370067803216027,0.004545592717826212,24.293390001502598
4.398456182585464,0.0045254692158217,24.2188311390862
4.427028323083418,0.004505216712706346,24.14378874353289
4.455785380650811,0.004484834398072659,24.068259720284725
4.484728516680276,0.004464321457802781,23.992240957034113
4.51385889793802,0.0044436770741301266,23.915729323731682
4.54317769647888,0.0044229004257061895,23.83872167260097
4.572686089554157,0.00440199068767281,23.761214838160182
4.602385259511833,0.004380947031740219,23.68320563725158
4.632276393688731,0.004359768626271183,23.60469086907885
4.662360684294148,0.004338454636371603,23.52566731525311
4.692639328284512,0.004317004223987916,23.44613173984784
4.723113527228499,0.004295416548011705,23.36608088946347
4.7537844871621395,0.004273690764391905,23.285511493302106
4.784653418433304,0.004251826026255032,23.204420263253017
4.815721535534998,0.0042298214840338876,23.122803893989506
4.846990056926843,0.004207676285605202,23.040659063077886
4.878460204844085,0.0041853895764367155,22.957982431099193
4.910133205093445,0.004162960499744206,22.87477064178445
4.942010286835099,0.004140388196659025,22.791020322164247
4.974092682350006,0.004117671806406691,22.706728082733473
5.00638162679183,0.004094810466497162,22.621890517632046
5.038878357922584,0.004071803312927401,22.536504204842633
5.071584115831135,0.004048649480396902,22.450565706406245
5.104500142633672,0.004025348102536862,22.364071568656843
5.137627682155142,0.00400189831215373,22.27701832247592
5.170967979590697,0.003978299241487884,22.189402483568294
5.2045222811460485,0.003954550022488228,22.101220552760235
5.238291833655685,0.003930649787103548,22.012469016321273
5.272277884177765,0.003906597667591475,21.923144346310917
5.306481679564507,0.0038823927968459717,21.83324300095178
5.340904466006834,0.003858034308744284,21.7427614250305
5.375547488551956,0.003833521338514325,21.651696050328074
5.410411990592546,0.003808853023123533,21.560043296081155
5.44549921332609,0.003784028501690252,21.46779956947609
5.480810395182974,0.0037590469159187413,21.374961266177458
5.5163467712217455,0.0037339074105589695,21.28152477089301
5.552109572490016,0.003708609133892365,21.18748645797695
5.588100025349341,0.003683151238244768,21.092842692073663
5.624319350762414,0.003657532880527846,20.997589828804102
5.660768763540814,0.0036317532228102903,20.901724215497033
5.69744947155153,0.0036058114329201403,20.805242191967572
5.734362674880398,0.003579706685079637,20.70814009134555
5.7715095649505574,0.003553438160574024,20.61041424095623
5.808891323593997,0.003527005048455769,20.51206096325626
5.846509122074178,0.003500406546285696,20.413076576827542
5.884364120057719,0.003473641860912562,20.313457397432185
5.922457464533083,0.0034467102092926253,20.213199739131568
5.960790288674154,0.003419610819350784,20.112299915472775
5.999363710646612,0.003392342930884876,20.01075424074586
6.0381788323549355,0.0033649057965147436,19.90855903131541
6.077236738127944,0.0033372986826776664,19.80571060703015
6.11653849334068,0.003309520870671774,19.70220529271442
6.156085142970566,0.0032815716577490246,19.598039419745476
6.195877710085699,0.003253450358259326,19.493209327720784
6.2359171942632425,0.0032251563048473365,19.38771136621964
6.276204569935911,0.003196688849703442,19.281541896663494
6.3167407846646215,0.003168047365870354,19.174697294279685
6.357526757335479,0.0031392312486066883,19.067173950173302
6.3985633762793555,0.0031102399168088167,18.95896827351215
6.439851497312504,0.0030810728144921636,18.850076693829926
6.481391941696753,0.003051729412333006,18.740495663452876
6.523185494018047,0.003022209209271687,18.63022166005535
6.565232899982314,0.0029925117341779986,18.519251189349905
6.607534864127871,0.002962636547579292,18.407580787917695
6.650092047453835,0.002932583243451667,18.295207026185054
6.692905064964393,0.002902351451074361,18.182126511552454
6.735974483129014,0.0028719408369471872,18.068335891682043
6.779300817259182,0.002841351106770589,17.953831857950192
6.822884528802554,0.0028105820074875525,17.838611149071685
6.866726022555954,0.002779633329386279,17.722670554902347
6.910825643799107,0.002748504908262144,17.606006920426996
6.955183675351493,0.002717196627637055,17.4886171499399
6.999800334555344,0.002685708421033914,17.370498211425076
7.0446757701883485,0.002654040274303406,17.251647141143902
7.089810059310266,0.002622192227999879,17.13206104843783
7.135203204048345,0.0025901643798025716,17.011737120754177
7.18085512832707,0.002557956886977925,16.89067262890319
7.226765674548491,0.0025255699688781995,16.768864932554926
7.272934600230084,0.002493003909471076,16.646311485984835
7.319361574607764,0.0024602590598943887,16.523009844077162
7.366046175212415,0.00242733584102963,16.39895766859594
7.412987884428885,0.002394234746087352,16.274152734733565
7.460186086047082,0.0023609563431971317,16.14859293794773
7.50764006181531,0.0023275012779943537,16.02227630109803
7.555348988006501,0.0022938702761956843,15.895200981894359
7.6033119320083395,0.002260064146154851,15.767365280670008
7.651527848948561,0.0022260837813901386,15.638767648493571
7.699995578366771,0.002191930163074952,15.509406695634745
7.748713840944091,0.0021576043624828515,15.379281200400568
7.797681235301604,0.0021231075433787083,15.24839011836024
7.846896234878083,0.002088440964348019,15.116732591978323
7.896357184896648,0.0020536059810570472,14.9843079606783
7.946062299428918,0.0020186040484373065,14.851115771360671
7.996009658563751,0.001983436722789007,14.71715578940245
8.046197205685878,0.0019481056637994797,14.582428010167849
8.096622744867464,0.0019126126364742873,14.446932671063212
8.147283938373057,0.00187695951298075,14.310670264172964
8.198178304275212,0.0018411482744059868,14.173641549517411
8.249303214174532,0.0018051810124342915,14.035847568977681
8.300655891013841,0.0017690599309517652,13.897289660938112
8.352233406971575,0.001732787347589591,13.75796947570165
8.404032681414499,0.0016963656952211832,13.617888991739743
8.456050478884288,0.0016597975234326535,13.477050532844482
8.50828340708656,0.0016230854999905867,13.335456786257419
8.560727914844495,0.001586232412336005,13.193110821856722
8.613380289972397,0.0015492411691385652,13.050016112491855
8.666236657017448,0.0015121148019504442,12.906176555562933
8.71929297481052,0.0014748564670049784,12.761596495950123
8.77254503375932,0.001437469447210846,12.616280750407082
8.82598845280963,0.0013999571543983724,12.470234633541047
8.879618675992697,0.0013623231318802874,12.323463985511115
8.933430968469462,0.001324571057394906,12.175975201585032
8.987420411975181,0.001286704746505117,12.027775263703615
9.041581899561185,0.0012487281565316617,11.878871774210348
9.095910129524412,0.001210645391103856,11.729272991911888
9.150399598409868,0.0011724607054150282,11.578987870642747
9.20504459296649,0.0011341785122734281,11.428026100514224
9.259839180933373,0.0010958033890420638,11.276398152033554
9.314777200530745,0.0010573400855627656,11.124115323284006
9.369852248528938,0.0010187935331606285,10.971189790359869
9.4250576667688,0.000980168854824759,10.817634661252002
9.480386527008829,0.0009414713766598448,10.663464033379142
9.535831613977582,0.0009027066407003954,10.508693054957561
9.591385406515402,0.0008638804191754541,10.353337990396275
9.647040056696325,0.0008249987303061146,10.197416289896513
9.702787366830384,0.0007860678557111598,10.040946663422238
9.758618764257639,0.0007470943594875329,9.883949159192493
9.814525273858745,0.0007080851090220367,9.72644524682572
9.870497488222735,0.0006690472975785658,9.56845790524056
9.92652553543091,0.0006299884686911862,9.410011715386007
9.982599044436716,0.0005909165423773963,9.251132957835695
10.038707108045232,0.0005518398431677791,9.091849715235655
10.09483824352258,0.0005127671299278583,8.932191979541159
10.15098035089561,0.0004737076274251218,8.772191763915547
10.207120669035577,0.0004346710595686903,8.611883219090984
10.263245729656775,0.0003956676842207743,8.451302753907122
10.319341309402326,0.0003567083294476597,8.290489159647429
10.375392380234885,0.0003178044310432421,8.129483737683547
10.431383058400371,0.00027896807111986357,7.968330429814399
10.487296552288052,0.00024021201751914448,7.807075950547793
10.54311510957093,0.00020154976374944127,7.645769920417423
10.598819964076407,0.0001629955691063191,7.484464999256423
10.654391282908975,0.00012456449857789237,7.32321701815987
10.709808114424089,8.62724620780329e-05,7.1620851086626285
10.76504833773545,4.81362524873671e-05,7.001131827436265
10.820088614526124,1.0173581914933394e-05,6.840423274570173
10.874904344026952,0.0,6.680029203249484
10.929469622122378,0.0,6.5200231183781945
10.983757205643041,0.0,6.360482361423763
11.037738483004494,0.0,6.20148817848409
11.091383452449982,0.0,6.043125768305128
11.144660709249518,0.0,5.885484306715167
11.197537443294234,0.0,5.728656943698978
11.249979448600001,0.0,5.57274076912255
11.30195114629291,0.0,5.41783674294963
11.353415622685825,0.0,5.2640495856789915
11.404334684064056,0.0,5.111487624692615
11.454668929772087,0.0,4.960262592257033
11.504377845125596,0.0,4.810489371082072
11.553419915555708,0.0,4.662285683632595
11.601752763218458,0.0,4.515771721829444
11.649333307064076,0.0,4.3710697143850075
11.696117947051693,0.0,4.228303429814126
11.742062772809867,0.0,4.087597614157424
11.787123796578308,0.0,3.949077363661526
11.83125720972104,0.0,3.8128674340827393
11.874419661478282,0.0,3.6790914899122056
11.916568557931548,0.0,3.54787129864409
11.957662378406997,0.0,3.4193258771924806
11.99766100575586,0.0,3.2935705996581284
12.036526066155202,0.0,3.1707162777844413
12.074221273302275,0.0,3.0508682275340315
12.110712771172615,0.0,2.9341253371540743
12.145969468923141,0.0,2.8205791537564107
12.179963361095236,0.0,2.710313006683713
12.212669826057168,0.0,2.6034011866347315
12.244067895660367,0.0,2.4999081995629755
12.274140489399405,0.0,2.399888113656548
12.302874606973138,0.0,2.3033840162076227
12.330261474036838,0.0,2.2104275948972134
12.356296637083199,0.0,2.1210388550225208
12.380980004743888,0.0,2.035225980606161
12.404315834296744,0.0,1.9529853433241582
12.42631266371842,0.0,1.8743016589822523
