Column1,Column2
1.0770640124537005,185.0
1.0729281232160912,186.0
1.0688283636007965,187.0
1.0647642380043576,188.0
1.0607352600932038,189.0
1.0567409525842182,190.0
1.052780847031581,191.0
1.0488544836196818,192.0
1.044961410961895,193.0
1.041101185905028,194.0
1.0372733733392505,195.0
1.0334775460133283,196.0
1.0297132843549868,197.0
1.025980176296238,198.0
1.022277817103509,199.0
1.018605809212418,200.0
1.0149637620670522,201.0
1.0113512919635956,202.0
1.0077680218981795,203.0
1.0042135814188122,204.0
1.0006876064812669,205.0
0.9971897393088001,206.0
0.9937196282555828,207.0
0.9902769276737283,208.0
0.9868612977838056,209.0
0.9834724045487333,210.0
0.9801099195509494,211.0
0.9767735198727541,212.0
0.9734628879797368,213.0
0.9701777116071868,214.0
0.9669176836494029,215.0
0.9636825020518117,216.0
0.9604718697058169,217.0
0.9572854943462901,218.0
0.9541230884516336,219.0
0.9509843691463344,220.0
0.9478690581059376,221.0
0.9447768814643709,222.0
0.9417075697235513,223.0
0.9386608576652027,224.0
0.9356364842648324,225.0
0.932634192607792,226.0
0.9296537298073746,227.0
0.9266948469248802,228.0
0.9237572988916026,229.0
0.9208408444326792,230.0
0.9179452459927506,231.0
0.9150702696633839,232.0
0.9122156851122052,233.0
0.9093812655137011,234.0
0.9065667874816352,235.0
0.9037720310030404,236.0
0.9009967793737448,237.0
0.8982408191353839,238.0
0.895503940013867,239.0
0.8927859348592492,240.0
0.89008659958698,241.0
0.8874057331204863,242.0
0.884743137335055,243.0
0.882098617002982,244.0
0.8794719797399555,245.0
0.8768630359526339,246.0
0.8742715987873989,247.0
0.8716974840802411,248.0
0.8691405103077562,249.0
0.8666004985392208,250.0
0.8640772723897197,251.0
0.8615706579742974,252.0
0.8590804838631078,253.0
0.8566065810375377,254.0
0.8541487828472779,255.0
0.8517069249683181,256.0
0.8492808453618436,257.0
0.8468703842340092,258.0
0.8444753839965701,259.0
0.8420956892283467,260.0
0.839731146637504,261.0
0.8373816050246261,262.0
0.8350469152465618,263.0
0.8327269301810293,264.0
0.8304215046919551,265.0
0.8281304955955329,266.0
0.825853761626983,267.0
0.823591163407998,268.0
0.8213425634148523,269.0
0.8191078259471694,270.0
0.8168868170973187,271.0
0.814679404720439,272.0
0.8124854584050648,273.0
0.8103048494443449,274.0
0.8081374508078407,275.0
0.8059831371138861,276.0
0.8038417846025006,277.0
0.8017132711088395,278.0
0.7995974760371701,279.0
0.7974942803353605,280.0
0.7954035664698711,281.0
0.7933252184012357,282.0
0.7912591215600211,283.0
0.7892051628232537,284.0
0.787163230491306,285.0
0.7851332142652254,286.0
0.7831150052245046,287.0
0.7811084958052741,288.0
0.7791135797789153,289.0
0.7771301522310787,290.0
0.7751581095411042,291.0
0.7731973493618263,292.0
0.7712477705997655,293.0
0.7693092733956887,294.0
0.7673817591055363,295.0
0.7654651302817043,296.0
0.7635592906546754,297.0
0.7616641451149923,298.0
0.7597795996955633,299.0
0.7579055615542941,300.0
0.7560419389570402,301.0
0.7541886412608709,302.0
0.7523455788976391,303.0
0.7505126633578502,304.0
0.7486898071748233,305.0
0.7468769239091413,306.0
0.7450739281333781,307.0
0.7432807354171027,308.0
0.7414972623121509,309.0
0.7397234263381611,310.0
0.7379591459683672,311.0
0.7362043406156425,312.0
0.7344589306187939,313.0
0.7327228372290933,314.0
0.7309959825970505,315.0
0.7292782897594146,316.0
0.7275696826264043,317.0
0.7258700859691607,318.0
0.7241794254074171,319.0
0.7224976273973832,320.0
0.7208246192198384,321.0
0.7191603289684301,322.0
0.7175046855381721,323.0
0.7158576186141412,324.0
0.7142190586603653,325.0
0.7125889369089011,326.0
0.7109671853490973,327.0
0.7093537367170387,328.0
0.7077485244851682,329.0
0.7061514828520847,330.0
0.7045625467325094,331.0
0.7029816517474224,332.0
0.7014087342143617,333.0
0.6998437311378842,334.0
0.6982865802001851,335.0
0.6967372197518702,336.0
0.6951955888028838,337.0
0.693661627013581,338.0
0.6921352746859505,339.0
0.6906164727549777,340.0
0.6891051627801493,341.0
0.6876012869370961,342.0
0.6861047880093716,343.0
0.6846156093803614,344.0
0.6831336950253244,345.0
0.6816589895035614,346.0
0.6801914379507094,347.0
0.6787309860711568,348.0
0.6772775801305824,349.0
0.6758311669486109,350.0
0.6743916938915844,351.0
0.6729591088654494,352.0
0.6715333603087544,353.0
0.6701143971857575,354.0
0.6687021689796441,355.0
0.6672966256858456,356.0
0.6658977178054682,357.0
0.6645053963388187,358.0
0.6631196127790328,359.0
0.661740319105802,360.0
0.6603674677791956,361.0
0.6590010117335798,362.0
0.6576409043716269,363.0
0.6562870995584189,364.0
0.6549395516156391,365.0
0.653598215315853,366.0
0.6522630458768746,367.0
0.6509339989562192,368.0
0.6496110306456392,369.0
0.6482940974657417,370.0
0.646983156360687,371.0
0.6456781646929671,372.0
0.6443790802382607,373.0
0.6430858611803659,374.0
0.6417984661062072,375.0
0.6405168540008985,376.0
0.6392409842429716,377.0
0.6379708165994894,378.0
0.6367063112214153,379.0
0.6354474286389599,380.0
0.6341941297570118,381.0
0.6329463758506365,382.0
0.6317041285606403,383.0
0.6304673498891983,384.0
0.629236002195546,385.0
0.6280100481917327,386.0
0.6267894509384357,387.0
0.6255741738408361,388.0
0.624364180644551,389.0
0.6231594354316259,390.0
0.621959902616584,391.0
0.6207655469425304,392.0
0.6195763334773126,393.0
0.6183922276097347,394.0
0.6172131950458252,395.0
0.6160392018051579,396.0
0.6148702142172228,397.0
0.6137061989178489,398.0
0.6125471228456784,399.0
0.6113929532386857,400.0
0.6102436576307496,401.0
0.6090992038482709,402.0
0.607959560006835,403.0
0.6068246945079241,404.0
0.605694576035672,405.0
0.6045691735536641,406.0
0.6034484563017821,407.0
0.6023323937930904,408.0
0.6012209558107658,409.0
0.6001141124050691,410.0
0.5990118338903565,411.0
0.5979140908421335,412.0
0.5968208540941471,413.0
0.5957320947355162,414.0
0.5946477841079043,415.0
0.5935678938027249,416.0
0.5924923956583893,417.0
0.591421261757587,418.0
0.5903544644246056,419.0
0.5892919762226836,420.0
0.5882337699513999,421.0
0.5871798186440975,422.0
0.5861300955653409,423.0
0.5850845742084069,424.0
0.5840432282928086,425.0
0.583006031761852,426.0
0.5819729587802236,427.0
0.5809439837316108,428.0
0.579919081216352,429.0
0.578898226049118,430.0
0.5778813932566229,431.0
0.5768685580753651,432.0
0.5758596959493969,433.0
0.5748547825281232,434.0
0.5738537936641278,435.0
0.5728567054110285,436.0
0.5718634940213586,437.0
0.5708741359444762,438.0
0.5698886078244997,439.0
0.5689068864982693,440.0
0.5679289489933341,441.0
0.5669547725259666,442.0
0.5659843344991989,443.0
0.5650176125008863,444.0
0.5640545843017943,445.0
0.5630952278537089,446.0
0.5621395212875718,447.0
0.5611874429116378,448.0
0.5602389712096556,449.0
0.5592940848390708,450.0
0.5583527626292517,451.0
0.5574149835797366,452.0
0.556480726858503,453.0
0.5555499718002577,454.0
0.5546226979047483,455.0
0.5536988848350948,456.0
0.5527785124161428,457.0
0.5518615606328354,458.0
0.5509480096286056,459.0
0.550037839703788,460.0
0.5491310313140502,461.0
0.5482275650688427,462.0
0.5473274217298678,463.0
0.5464305822095665,464.0
0.5455370275696243,465.0
0.5446467390194939,466.0
0.5437596979149367,467.0
0.5428758857565815,468.0
0.5419952841884988,469.0
0.541117874996795,470.0
0.5402436401082202,471.0
0.539372561588795,472.0
0.5385046216424514,473.0
0.5376398026096918,474.0
0.5367780869662621,475.0
0.535919457321841,476.0
0.5350638964187451,477.0
0.5342113871306485,478.0
0.5333619124613177,479.0
0.5325154555433609,480.0
0.5316719996369924,481.0
0.5308315281288107,482.0
0.5299940245305914,483.0
0.5291594724780933,484.0
0.5283278557298788,485.0
0.5274991581661485,486.0
0.5266733637875868,487.0
0.5258504567142236,488.0
0.5250304211843083,489.0
0.5242132415531943,490.0
0.5233989022922397,491.0
0.5225873879877182,492.0
0.5217786833397429,493.0
0.5209727731612026,494.0
0.5201696423767102,495.0
0.5193692760215619,496.0
0.5185716592407098,497.0
0.5177767772877445,498.0
0.5169846155238904,499.0
0.5161951594170107,500.0
0.5154083945406253,501.0
0.5146243065729381,502.0
0.5138428812958766,503.0
0.5130641045941403,504.0
0.5122879624542618,505.0
0.5115144409636762,506.0
0.5107435263098025,507.0
0.5099752047791342,508.0
0.5092094627563399,509.0
0.5084462867233741,510.0
0.5076856632585975,511.0
0.5069275790359076,512.0
0.5061720208238771,513.0
0.505418975484904,514.0
0.504668429974369,515.0
0.503920371339803,516.0
0.5031747867200634,517.0
0.5024316633445194,518.0
0.5016909885322459,519.0
0.5009527496912262,520.0
0.5002169343175632,521.0
0.49948352999469947,522.0
0.49875252439264467,523.0
0.4980239052672128,524.0
0.49729766045926543,525.0
0.49657377789396556,526.0
0.4958522455800372,527.0
0.4951330516090337,528.0
0.49441618415461486,529.0
0.49370163147182905,530.0
0.49298938189640557,531.0
0.49227942384405327,532.0
0.49157174580976615,533.0
0.4908663363671376,534.0
0.4901631841676802,535.0
0.48946227794015335,536.0
