Column1,Column2
3.9358695137044735,204.0
3.9254007966088165,205.0
3.915000177176668,206.0
3.904666937646961,207.0
3.8944003707649038,208.0
3.884199779584931,209.0
3.8740644772781687,210.0
3.8639937869442798,211.0
3.853987041427585,212.0
3.844043583137323,213.0
3.8341627638719746,214.0
3.824343944647497,215.0
3.8145864955294133,216.0
3.804889795468615,217.0
3.795253232140807,218.0
3.7856762017894865,219.0
3.776158109072371,220.0
3.7666983669111813,221.0
3.7572963963446937,222.0
3.7479516263849804,223.0
3.7386634938767553,224.0
3.7294314433597426,225.0
3.7202549269339977,226.0
3.7111334041280983,227.0
3.7020663417701463,228.0
3.6930532138614875,229.0
3.684093501453111,230.0
3.6751866925246293,231.0
3.666332281865806,232.0
3.6575297709605454,233.0
3.6487786678732936,234.0
3.6400784871377927,235.0
3.6314287496481215,236.0
3.6228289825519813,237.0
3.6142787191461627,238.0
3.6057774987741396,239.0
3.5973248667257454,240.0
3.5889203741388798,241.0
3.5805635779031926,242.0
3.5722540405657095,243.0
3.5639913302383315,244.0
3.555775020507198,245.0
3.5476046903438303,246.0
3.5394799240180483,247.0
3.5314003110125953,248.0
3.5233654459394437,249.0
3.5153749284577387,250.0
3.5074283631933407,251.0
3.499525359659934,252.0
3.491665532181662,253.0
3.4838484998172556,254.0
3.476073886285616,255.0
3.468341319892835,256.0
3.4606504334605943,257.0
3.45300086425594,258.0
3.4453922539223765,259.0
3.437824248412275,260.0
3.430296497920547,261.0
3.4228086568195595,262.0
3.415360383595276,263.0
3.4079513407845843,264.0
3.4005811949137836,265.0
3.3932496164382164,266.0
3.38595627968301,267.0
3.3787008627849118,268.0
3.3714830476351856,269.0
3.364302519823551,270.0
3.3571589685831507,271.0
3.350052086736503,272.0
3.3429815706424457,273.0
3.335947120144025,274.0
3.328948438517325,275.0
3.321985232421215,276.0
3.315057211847988,277.0
3.3081640900748845,278.0
3.3013055836164713,279.0
3.2944814121778556,280.0
3.28769129860874,281.0
3.2809349688582654,282.0
3.274212151930658,283.0
3.267522579841642,284.0
3.2608659875756114,285.0
3.25424211304355,286.0
3.247650697041672,287.0
3.2410914832107753,288.0
3.2345642179962977,289.0
3.228068650609051,290.0
3.2216045329866296,291.0
3.2151716197554725,292.0
3.208769668193572,293.0
3.202398438193804,294.0
3.1960576922278934,295.0
3.1897471953109644,296.0
3.1834667149666993,297.0
3.177216021193076,298.0
3.1709948864286677,299.0
3.164803085519514,300.0
3.1586403956865343,301.0
3.152506596493474,302.0
3.146401469815389,303.0
3.140324799807635,304.0
3.1342763728753744,305.0
3.128255977643574,306.0
3.1222634049274878,307.0
3.1162984477036284,308.0
3.1103609010811955,309.0
3.104450562273972,310.0
3.0985672305726712,311.0
3.092710707317721,312.0
3.086880795872491,313.0
3.0810773015969377,314.0
3.075300031821674,315.0
3.0695487958224486,316.0
3.0638234047950212,317.0
3.058123671830445,318.0
3.0524494118907253,319.0
3.0468004417848653,320.0
3.041176580145289,321.0
3.0355776474046205,322.0
3.0300034657728316,323.0
3.024453859214742,324.0
3.018928653427864,325.0
3.0134276758205907,326.0
3.0079507554907154,327.0
3.002497723204284,328.0
2.9970684113747676,329.0
2.9916626540425493,330.0
2.986280286854728,331.0
2.9809211470452235,332.0
2.975585073415184,333.0
2.9702719063136835,334.0
2.9649814876187186,335.0
2.9597136607184793,336.0
2.9544682704929035,337.0
2.94924516329551,338.0
2.944044186935492,339.0
2.9388651906600867,340.0
2.933708025137194,341.0
2.92857254243826,342.0
2.923458596021407,343.0
2.9183660407148113,344.0
2.9132947327003267,345.0
2.9082445294973396,346.0
2.903215289946868,347.0
2.8982068741958833,348.0
2.8932191436818613,349.0
2.8882519611175574,350.0
2.883305190475999,351.0
2.8783786969756906,352.0
2.873472347066036,353.0
2.868586008412967,354.0
2.8637195498847694,355.0
2.858872841538121,356.0
2.85404575460432,357.0
2.8492381614757094,358.0
2.8444499356922948,359.0
2.8396809519285453,360.0
2.8349310859803847,361.0
2.830200214752361,362.0
2.8254882162449975,363.0
2.8207949695423133,364.0
2.8161203547995273,365.0
2.811464253230923,366.0
2.8068265470978853,367.0
2.802207119697099,368.0
2.7976058553489156,369.0
2.7930226393858693,370.0
2.7884573581413594,371.0
2.783909898938483,372.0
2.779380150079017,373.0
2.7748680008325537,374.0
2.7703733414257816,375.0
2.7658960630319096,376.0
2.761436057760239,377.0
2.7569932186458637,378.0
2.7525674396395234,379.0
2.7481586155975815,380.0
2.7437666422721394,381.0
2.7393914163012836,382.0
2.735032835199463,383.0
2.730690797347989,384.0
2.726365201985667,385.0
2.722055949199544,386.0
2.717762939915787,387.0
2.7134860758906725,388.0
2.709225259701696,389.0
2.7049803947388047,390.0
2.700751385195731,391.0
2.69653813606145,392.0
2.692340553111742,393.0
2.6881585429008656,394.0
2.6839920127533383,395.0
2.679840870755823,396.0
2.6757050257491146,397.0
2.671584387320238,398.0
2.6674788657946387,399.0
2.663388372228472,400.0
2.6593128184010046,401.0
2.6552521168070893,402.0
2.6512061806497575,403.0
2.64717492383289,404.0
2.6431582609539883,405.0
2.6391561072970315,406.0
2.6351683788254276,407.0
2.631194992175048,408.0
2.6272358646473553,409.0
2.623290914202607,410.0
2.6193600594531556,411.0
2.615443219656823,412.0
2.611540314710358,413.0
2.607651265142979,414.0
2.603775992109991,415.0
2.599914417386486,416.0
2.5960664633611135,417.0
2.592232053029937,418.0
2.588411109990356,419.0
2.5846035584351084,420.0
2.580809323146341,421.0
2.577028329489759,422.0
2.5732605034088363,423.0
2.569505771419105,424.0
2.5657640606025076,425.0
2.5620352986018204,426.0
2.558319413615142,427.0
2.5546163343904484,428.0
2.550925990220213,429.0
2.547248310936092,430.0
2.543583226903669,431.0
2.5399306690172683,432.0
2.536290568694822,433.0
2.532662857872806,434.0
2.5290474690012266,435.0
2.525444335038677,436.0
2.5218533894474384,437.0
2.5182745661886536,438.0
2.5147077997175407,439.0
2.511153024978679,440.0
2.5076101774013377,441.0
2.5040791928948622,442.0
2.5005600078441184,443.0
2.497052559104983,444.0
2.4935567839998884,445.0
2.490072620313423,446.0
2.486600006287974,447.0
2.4831388806194266,448.0
2.4796891824529106,449.0
2.4762508513785955,450.0
2.4728238274275323,451.0
2.469408051067544,452.0
2.466003463199163,453.0
2.462610005151615,454.0
2.4592276186788418,455.0
2.4558562459555824,456.0
2.4524958295734844,457.0
2.449146312537267,458.0
2.445807638260925,459.0
2.4424797505639737,460.0
2.4391625936677395,461.0
2.4358561121916877,462.0
2.4325602511497935,463.0
2.4292749559469544,464.0
2.4260001723754376,465.0
2.4227358466113724,466.0
2.419481925211278,467.0
2.4162383551086286,468.0
2.4130050836104617,469.0
2.409782058394015,470.0
2.406569227503408,471.0
2.4033665393463566,472.0
2.4001739426909228,473.0
2.3969913866623007,474.0
2.3938188207396363,475.0
2.390656194752887,476.0
2.3875034588797033,477.0
2.3843605636423604,478.0
2.3812274599047076,479.0
2.37810409886916,480.0
2.374990432073719,481.0
2.3718864113890246,482.0
2.3687919890154423,483.0
2.3657071174801754,484.0
2.362631749634413,485.0
2.359565838650507,486.0
2.356509338019179,487.0
2.3534622015467535,488.0
2.350424383352427,489.0
2.3473958378655606,490.0
2.344376519823003,491.0
2.3413663842664403,492.0
2.338365386539776,493.0
2.3353734822865375,494.0
2.3323906274473067,495.0
2.329416778257183,496.0
2.326451891243267,497.0
2.3234959232221764,498.0
2.3205488312975797,499.0
2.3176105728577645,500.0
2.3146811055732237,501.0
2.3117603873942696,502.0
2.308848376548674,503.0
2.305945031539328,504.0
2.303050311141931,505.0
2.3001641744027013,506.0
2.297286580636106,507.0
2.294417489422623,508.0
2.2915568606065166,509.0
2.2887046542936416,510.0
2.285860830849267,511.0
2.283025350895924,512.0
2.280198175311271,513.0
2.2773792652259868,514.0
2.274568582021681,515.0
2.2717660873288237,516.0
2.2689717430247005,517.0
2.266185511231385,518.0
2.263407354313731,519.0
2.2606372348773913,520.0
2.257875115766842,521.0
2.255120960063444,522.0
2.2523747310835103,523.0
2.2496363923763987,524.0
2.246905907722622,525.0
2.2441832411319766,526.0
2.2414683568416893,527.0
2.238761219314584,528.0
2.236061793237264,529.0
2.233370043518314,530.0
2.2306859352865187,531.0
2.2280094338890986,532.0
2.225340504889964,533.0
2.222679114067986,534.0
2.2200252274152827,535.0
2.2173788111355233,536.0
