Column1,Column2
1.1130049208775625,53.0
1.0983034269289145,54.0
1.084038825405424,55.0
1.0701909664268374,56.0
1.0567409524913403,57.0
1.043671041103168,58.0
1.0309645564457295,59.0
1.018605809127003,60.0
1.0065800231425581,61.0
0.9948732693040536,62.0
0.983472404469874,63.0
0.9723650159916927,64.0
0.961539370857883,65.0
0.9509843690732686,66.0
0.9406895008658974,67.0
0.9306448073563885,68.0
0.9208408443647609,69.0
0.9112686490642894,70.0
0.9019197092224472,71.0
0.8927859347959256,72.0
0.8838596316705482,73.0
0.8751334773579997,74.0
0.8666004984800186,75.0
0.8582540498873396,76.0
0.8500877952755034,77.0
0.8420956891728559,78.0
0.8342719601878541,79.0
0.8266110954133591,80.0
0.8191078258950334,81.0
0.811757113079442,82.0
0.8045541361650647,83.0
0.7974942802862677,84.0
0.7905731254664511,85.0
0.7837864362821325,86.0
0.777130152184756,87.0
0.7706003784315323,88.0
0.7641933775807231,89.0
0.7579055615105001,90.0
0.7517334839238649,91.0
0.7456738333051866,92.0
0.7397234262966825,93.0
0.733879201465701,94.0
0.7281382134359644,95.0
0.7224976273580298,96.0
0.7169547136961371,97.0
0.7115068433103818,98.0
0.7061514828146865,99.0
0.7008861901926334,100.0
0.6957086106543966,101.0
0.6906164727193836,102.0
0.6856075845102441,103.0
0.6806798302449588,104.0
0.6758311669146846,105.0
0.6710596211358834,106.0
0.6663632861660931,107.0
0.6617403190734203,108.0
0.657188938050531,109.0
0.6527074198645412,110.0
0.6482940974347939,111.0
0.6439473575310505,112.0
0.6396656385851123,113.0
0.6354474286093648,114.0
0.6312912632161473,115.0
0.6271957237322595,116.0
0.6231594354032747,117.0
0.61918106568267,118.0
0.6152593226011095,119.0
0.6113929532114943,120.0
0.6075807421056773,121.0
0.6038215099989882,122.0
0.600114112378963,123.0
0.5964574382148656,124.0
0.5928504087248279,125.0
0.589291976197592,126.0
0.5857811228660481,127.0
0.5823168598299023,128.0
0.5788982260249776,129.0
0.5755242872367949,130.0
0.5721941351562102,131.0
0.5689068864750217,132.0
0.5656616820195673,133.0
0.5624576859204546,134.0
0.5592940848166622,135.0
0.5561700870923536,136.0
0.5530849221448345,137.0
0.5500378396821686,138.0
0.5470281090490523,139.0
0.5440550185796191,140.0
0.5411178749759189,141.0
0.5382160027108845,142.0
0.535348743454652,143.0
0.5325154555231872,144.0
0.5297155133481802,145.0
0.5269483069672705,146.0
0.5242132415336821,147.0
0.5215097368444093,148.0
0.5188372268861413,149.0
0.5161951593981212,150.0
0.5135829954512376,151.0
0.5110002090426193,152.0
0.508446286705075,153.0
0.505920727130731,154.0
0.5034230408083356,155.0
0.5009527496734734,156.0
0.49850938677138545,157.0
0.49609249593169363,158.0
0.4937016314546049,159.0
0.49133635780811186,160.0
0.48899624933574076,161.0
0.4866808899744151,162.0
0.48438987298202796,163.0
0.48212280067433255,164.0
0.4798792841707782,165.0
0.4776589431489368,166.0
0.47546140560717975,167.0
0.47328630763528395,168.0
0.4711332931926541,169.0
0.4690020138938683,170.0
0.4668921288012637,171.0
0.4648033042242922,172.0
0.4627352135253879,173.0
0.46068753693209874,174.0
0.45865996135524933,175.0
0.45665218021290316,176.0
0.454663893259914,177.0
0.45269480642285437,178.0
0.45074463164012696,179.0
0.44881308670706477,180.0
0.44689989512584155,181.0
0.44500478596001586,182.0
0.44312749369354326,183.0
0.4412677580940932,184.0
0.4394253240805217,185.0
0.43759994159434773,186.0
0.43579136547509406,187.0
0.43399935533935735,188.0
0.4322236754634751,189.0
0.4304640946696658,190.0
0.4287203862155226,191.0
0.4269923276867435,192.0
0.4252797008929886,193.0
0.4235822917667567,194.0
0.42189989026518043,195.0
0.4202322902746399,196.0
0.4185792895181014,197.0
0.41694068946509,198.0
0.4153162952442072,199.0
0.41370591555811254,200.0
0.4121093626008837,201.0
0.41052645197768217,202.0
0.4089570026266453,203.0
0.40740083674293437,204.0
0.4058577797048698,205.0
0.4043276600020845,206.0
0.40281030916563204,207.0
0.40130556169998877,208.0
0.399813255016886,209.0
0.39833322937092,210.0
0.39686532779687833,211.0
0.39540939604873415,212.0
0.39396528254025287,213.0
0.3925328382871629,214.0
0.39111191685084273,215.0
0.38970237428347654,216.0
0.38830406907463466,217.0
0.38691686209923537,218.0
0.3855406165668457,219.0
0.3841751979722814,220.0
0.382820474047468,221.0
0.3814763147145229,222.0
0.38014259204002543,223.0
0.37881918019043664,224.0
0.3775059553886375,225.0
0.3762027958715512,226.0
0.3749095818488184,227.0
0.37362619546249515,228.0
0.37235252074774294,229.0
0.37108844359448345,230.0
0.36983385170998967,231.0
0.3685886345823869,232.0
0.36735268344503685,233.0
0.3661258912417822,234.0
0.3649081525930238,235.0
0.3636993637626106,236.0
0.3624994226255176,237.0
0.36130822863628975,238.0
0.36012568279823237,239.0
0.3589516876333247,240.0
0.3577861471528398,241.0
0.35662896682864853,242.0
0.35548005356519136,243.0
0.3543393156720977,244.0
0.35320666283743746,245.0
0.3520820061015858,246.0
0.3509652578316856,247.0
0.34985633169669184,248.0
0.348755142642982,249.0
0.347661606870517,250.0
0.34657564180953926,251.0
0.34549716609779274,252.0
0.344426099558252,253.0
0.34336236317734653,254.0
0.3423058790836673,255.0
0.3412565705271435,256.0
0.34021436185867726,257.0
0.3391791785102246,258.0
0.3381509469753103,259.0
0.3371295947899674,260.0
0.3361150505140882,261.0
0.3351072437131789,262.0
0.3341061049405053,263.0
0.33311156571962186,264.0
0.33212355852727243,265.0
0.33114201677665517,266.0
0.33016687480104157,267.0
0.32919806783774114,268.0
0.32823553201240313,269.0
0.327279204323647,270.0
0.326329022628014,271.0
0.3253849256252312,272.0
0.32444685284378066,273.0
0.3235147446267673,274.0
0.32258854211807675,275.0
0.3216681872488169,276.0
0.3207536227240372,277.0
0.3198447920097167,278.0
0.31894163932001773,279.0
0.3180441096047957,280.0
0.3171521485373613,281.0
0.3162657025024875,282.0
0.3153847185846575,283.0
0.31450914455654544,284.0
0.31363892886772715,285.0
0.31277402063361337,286.0
0.3119143696246016,287.0
0.3110599262554415,288.0
0.3102106415748077,289.0
0.309366467255077,290.0
0.30852735558230426,291.0
0.30769325944639214,292.0
0.30686413233145143,293.0
0.30603992830634663,294.0
0.3052206020154231,295.0
0.30440610866941187,296.0
0.3035964040365071,297.0
0.3027914444336141,298.0
0.30199118671776265,299.0
0.3011955882776819,300.0
0.30040460702553484,301.0
0.29961820138880696,302.0
0.2988363303023469,303.0
0.29805895320055553,304.0
0.29728603000971987,305.0
0.2965175211404887,306.0
0.29575338748048774,307.0
0.2949935903870699,308.0
0.2942380916801993,309.0
0.29348685363546445,310.0
0.2927398389772191,311.0
0.2919970108718483,312.0
0.29125833292115516,313.0
0.29052376915586803,314.0
0.28979328402926374,315.0
0.289066842410906,316.0
0.28834440958049495,317.0
0.28762595122182677,318.0
0.2869114334168607,319.0
0.2862008226398908,320.0
0.2854940857518209,321.0
0.28479118999454056,322.0
0.284092102985399,323.0
0.2833967927117767,324.0
0.28270522752575084,325.0
0.2820173761388541,326.0
0.2813332076169239,327.0
0.28065269137504134,328.0
0.2799757971725565,329.0
0.2793024951082001,330.0
0.2786327556152781,331.0
0.2779665494569491,332.0
0.27730384772158173,333.0
0.2766446218181911,334.0
0.2759888434719524,335.0
0.2753364847197902,336.0
0.2746875179060422,337.0
0.2740419156781956,338.0
0.2733996509826948,339.0
0.2727606970608192,340.0
0.27212502744462924,341.0
0.27149261595298035,342.0
0.27086343668760215,343.0
0.2702374640292425,344.0
0.2696146726338755,345.0
0.26899503742897085,346.0
0.26837853360982483,347.0
0.26776513663595086,348.0
0.2671548222275287,349.0
0.26654756636191157,350.0
0.2659433452701893,351.0
0.26534213543380725,352.0
0.2647439135812394,353.0
0.26414865668471477,354.0
0.26355634195699645,355.0
0.2629669468482116,356.0
0.2623804490427323,357.0
0.2617968264561052,358.0
0.2612160572320307,359.0
0.2606381197393889,360.0
0.26006299256931253,361.0
0.2594906545323063,362.0
0.2589210846554106,363.0
0.2583542621794097,364.0
0.257790166556084,365.0
0.2572287774455036,366.0
0.25667007471336517,367.0
0.25611403842836866,368.0
0.2555606488596357,369.0
0.2550098864741662,370.0
0.2544617319343352,371.0
0.25391616609542683,372.0
0.2533731700032067,373.0
0.25283272489153075,374.0
0.25229481217999017,375.0
0.25175941347159236,376.0
0.25122651055047646,377.0
0.25069608537966326,378.0
0.25016812009883893,379.0
0.24964259702217212,380.0
0.24911949863616303,381.0
0.24859880759752498,382.0
0.24808050673109716,383.0
0.24756457902778845,384.0
0.24705100764255133,385.0
0.24653977589238593,386.0
0.2460308672543731,387.0
0.24552426536373642,388.0
0.2450199540119326,389.0
0.24451791714476964,390.0
0.24401813886055218,391.0
0.24352060340825415,392.0
0.24302529518571733,393.0
0.2425321987378762,394.0
0.24204129875500857,395.0
0.24155258007101071,396.0
0.24106602766169785,397.0
0.24058162664312813,398.0
0.24009936226995152,399.0
0.2396192199337812,400.0
0.2391411851615887,401.0
0.23866524361412117,402.0
0.23819138108434154,403.0
0.2377195834958905,404.0
0.23724983690156953,405.0
0.23678212748184602,406.0
0.2363164415433786,407.0
0.23585276551756346,408.0
0.23539108595910063,409.0
0.23493138954458012,410.0
0.23447366307108797,411.0
0.23401789345483104,412.0
0.23356406772978125,413.0
0.23311217304633788,414.0
0.23266219667000893,415.0
0.23221412598010974,416.0
0.2317679484684798,417.0
0.23132365173821712,418.0
0.23088122350242946,419.0
0.23044065158300256,420.0
0.2300019239093852,421.0
0.22956502851739055,422.0
0.22912995354801347,423.0
0.22869668724626369,424.0
0.22826521796001523,425.0
0.22783553413887006,426.0
0.22740762433303816,427.0
0.2269814771922313,428.0
0.22655708146457235,429.0
0.22613442599551847,430.0
0.22571349972679933,431.0
